age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annees_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,revenu_par_annee_exp,satisfaction_moyenne,hs_et_bas_salaire,ratio_anciennete_promotion,ratio_poste_entreprise,exp_par_age,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Autre,poste_Cadre Commercial,poste_Consultant,poste_Représentant Commercial,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Transformation Digitale
26,2942,1,8,8,7,1,3,25,1,1,5,7,3,3,3,4,3,4,0,23.0,326.8888888888889,3.25,0,1.3333333333333333,0.7777777777777778,0.125,0,1,0,1,1,0,0,0,1,0,0
36,4941,6,7,3,2,2,0,6,2,1,0,1,2,3,2,4,3,4,0,20.0,617.625,2.75,0,3.0,0.5,0.3333333333333333,1,0,1,0,1,0,0,0,0,0,1
51,10650,2,18,4,2,0,2,8,4,2,0,3,1,1,4,4,3,3,0,15.0,560.5263157894736,3.0,0,4.0,0.4,0.06060606060606061,0,0,1,0,1,0,0,0,1,0,0
39,5902,4,17,15,11,1,1,4,4,1,5,9,4,2,3,3,4,3,0,14.0,327.8888888888889,3.5,0,2.5,0.6875,0.19047619047619047,0,1,0,0,0,1,0,0,1,0,0
25,8639,2,6,2,2,0,3,28,3,1,2,2,1,2,3,4,3,3,0,18.0,1234.142857142857,2.75,0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0,1,0,0,0,1,0,0,1,0,0
30,6347,0,12,11,9,0,2,9,3,1,4,7,3,3,4,4,1,3,1,19.0,488.2307692307692,3.0,0,2.2,0.75,0.0,0,1,0,1,1,0,0,0,0,0,0
32,4200,7,10,5,4,0,2,9,3,1,0,4,1,3,1,1,4,4,0,22.0,381.8181818181818,1.75,0,5.0,0.6666666666666666,0.5,0,0,1,0,0,0,1,0,0,0,1
45,3452,5,9,6,5,0,2,29,3,1,0,3,3,3,4,2,2,3,0,13.0,345.2,2.75,0,6.0,0.7142857142857143,0.18518518518518517,0,0,1,0,0,0,0,0,0,0,1
38,4317,3,19,3,2,0,2,3,5,1,2,2,4,3,3,2,3,4,1,20.0,215.85,3.0,1,1.0,0.5,0.15,0,0,1,0,0,0,0,0,0,0,0
30,2632,1,5,5,4,0,4,18,3,1,0,4,1,3,3,3,2,3,0,14.0,438.6666666666667,2.25,0,5.0,0.6666666666666666,0.08333333333333333,0,0,1,0,0,0,0,0,1,0,0
32,4668,0,9,8,7,3,2,9,2,2,0,7,4,1,4,4,4,3,0,17.0,466.8,4.0,0,8.0,0.7777777777777778,0.0,1,0,0,0,0,1,0,0,0,0,1
30,3204,5,8,3,2,1,3,5,3,1,2,2,4,3,1,4,3,3,0,14.0,356.0,3.0,0,1.0,0.5,0.4166666666666667,1,0,1,0,0,0,0,0,0,0,0
30,2720,0,6,5,3,0,3,2,1,1,1,2,2,2,4,4,3,3,0,13.0,388.57142857142856,3.25,0,2.5,0.5,0.0,0,0,1,0,0,0,1,0,0,0,1
41,17181,4,21,7,6,1,2,10,3,2,7,7,4,2,1,2,2,3,0,13.0,780.9545454545455,2.25,0,0.875,0.75,0.17391304347826086,1,0,1,0,1,0,0,0,1,0,0
41,2238,2,7,5,0,1,2,9,4,1,1,4,3,3,1,4,3,4,0,21.0,279.75,2.75,0,2.5,0.0,0.08695652173913043,0,1,1,0,0,0,1,0,1,0,0
19,1483,1,1,1,0,0,3,3,1,1,0,0,2,3,2,4,3,3,0,14.0,741.5,2.75,0,1.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,1
40,5605,1,20,20,7,1,2,26,3,2,2,13,2,3,2,1,3,3,0,11.0,266.9047619047619,2.0,0,6.666666666666667,0.3333333333333333,0.045454545454545456,1,0,1,0,0,0,0,0,0,0,1
35,7295,1,10,10,8,2,3,1,5,1,0,6,3,3,2,1,3,3,0,13.0,663.1818181818181,2.25,0,10.0,0.7272727272727273,0.058823529411764705,0,1,0,0,0,1,0,0,0,1,0
53,2306,2,13,7,7,1,3,6,2,1,4,5,2,3,3,4,1,4,1,20.0,164.71428571428572,2.5,1,1.4,0.875,0.05714285714285714,0,1,0,0,0,0,0,1,0,1,0
45,2348,8,20,17,9,1,2,9,3,1,0,15,2,3,2,3,1,3,0,18.0,111.80952380952381,2.0,0,17.0,0.5,0.2962962962962963,1,0,1,0,0,0,1,0,1,0,0
32,8998,1,9,9,8,0,2,8,3,2,3,7,2,3,4,4,3,3,0,14.0,899.8,3.25,0,2.25,0.8,0.07142857142857142,0,0,0,0,0,1,0,0,0,1,0
29,4319,1,10,10,7,1,1,1,1,0,0,9,4,3,3,1,3,3,0,13.0,392.6363636363636,2.75,0,10.0,0.6363636363636364,0.09090909090909091,0,1,1,0,1,0,0,0,0,0,0
51,6132,2,10,1,0,0,2,7,4,1,0,0,2,2,3,3,3,3,0,17.0,557.4545454545455,2.75,0,1.0,0.0,0.06060606060606061,0,1,1,0,1,0,0,0,0,0,1
58,3346,4,9,1,0,1,3,9,3,1,0,0,2,2,2,2,2,4,1,20.0,334.6,2.0,1,1.0,0.0,0.1,0,1,1,0,0,0,0,0,0,0,1
40,10855,7,15,12,11,1,2,4,4,1,2,11,3,2,4,1,2,3,0,11.0,678.4375,2.5,0,4.0,0.8461538461538461,0.3181818181818182,0,1,0,0,0,1,0,0,0,1,0
34,2231,6,6,4,3,1,3,2,4,2,1,2,3,3,3,4,3,3,0,18.0,318.7142857142857,3.25,0,2.0,0.6,0.375,0,1,0,0,0,0,0,1,0,1,0
22,2323,1,2,2,2,2,6,19,1,1,2,2,3,3,4,1,3,4,0,24.0,774.3333333333334,2.75,0,0.6666666666666666,0.6666666666666666,0.25,0,1,1,0,0,0,0,0,0,0,1
27,2024,6,6,2,2,1,1,9,3,0,2,2,4,3,2,4,1,3,0,18.0,289.14285714285717,2.75,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,1
28,2713,1,5,5,2,1,2,21,3,1,0,2,3,3,4,3,1,3,0,11.0,452.1666666666667,2.75,0,5.0,0.3333333333333333,0.1,0,1,1,0,0,0,0,0,0,0,1
57,9439,3,12,5,3,1,2,24,2,1,1,4,3,4,4,2,1,3,1,16.0,726.0769230769231,2.5,0,2.5,0.5,0.07692307692307693,1,0,1,0,1,0,0,0,1,0,0
27,2566,1,1,1,1,1,2,3,3,0,0,1,3,2,3,4,2,3,1,15.0,1283.0,3.0,1,1.0,0.5,0.1111111111111111,1,0,1,0,0,0,0,0,0,0,1
50,19926,3,21,5,4,0,5,11,3,1,4,4,3,3,2,2,3,3,0,15.0,905.7272727272727,2.5,0,1.0,0.6666666666666666,0.09375,0,0,1,0,1,0,0,0,1,0,0
41,2451,4,13,9,8,1,2,14,3,1,1,8,1,3,3,1,3,3,0,12.0,175.07142857142858,2.0,0,4.5,0.8,0.17391304347826086,1,0,1,0,0,0,0,0,1,0,0
30,9419,2,12,10,9,1,2,5,3,1,7,4,2,3,4,3,3,3,0,12.0,724.5384615384615,3.0,0,1.25,0.8181818181818182,0.16666666666666666,0,1,0,0,0,1,0,0,1,0,0
38,8686,4,12,8,3,0,2,1,4,1,0,7,1,2,4,3,4,4,0,22.0,668.1538461538462,3.0,0,8.0,0.3333333333333333,0.2,0,0,0,0,0,1,0,0,1,0,0
32,3038,3,8,5,4,0,2,6,5,1,1,4,3,3,3,1,3,4,0,20.0,337.55555555555554,2.5,0,2.5,0.6666666666666666,0.21428571428571427,0,0,1,0,0,0,0,0,1,0,0
27,3058,0,6,5,2,1,3,17,3,1,1,1,3,3,2,4,2,3,1,16.0,436.85714285714283,2.75,1,2.5,0.3333333333333333,0.0,0,1,1,0,0,0,0,0,0,0,0
19,2325,0,1,0,0,0,5,1,1,2,0,0,3,1,1,1,4,4,0,21.0,1162.5,2.25,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0
36,2088,4,13,8,7,0,3,3,2,2,7,2,4,3,2,3,2,3,0,12.0,149.14285714285714,2.75,0,1.0,0.7777777777777778,0.2222222222222222,0,0,1,0,0,0,1,0,0,0,1
30,3072,1,12,12,9,2,4,9,3,0,6,10,3,3,1,3,3,3,0,11.0,236.30769230769232,2.5,0,1.7142857142857142,0.6923076923076923,0.08333333333333333,1,0,1,0,0,0,1,0,0,0,1
45,5006,4,9,5,4,1,3,4,2,1,0,3,3,3,1,1,4,3,1,11.0,500.6,2.25,0,5.0,0.6666666666666666,0.14814814814814814,1,0,0,0,0,1,0,0,1,0,0
56,4257,4,19,2,2,1,3,8,3,1,2,2,3,3,1,3,3,3,1,18.0,212.85,2.5,1,0.6666666666666666,0.6666666666666666,0.10526315789473684,1,0,1,0,0,0,0,0,1,0,0
33,2500,0,4,3,1,0,2,2,3,1,0,2,3,3,4,1,4,3,0,14.0,500.0,3.0,0,3.0,0.25,0.0,0,0,1,0,0,0,0,0,1,0,0
19,1102,1,1,1,0,0,3,2,3,1,1,0,2,2,4,3,2,4,0,22.0,551.0,2.75,0,0.5,0.0,1.0,0,0,1,0,0,0,1,0,1,0,0
46,10453,1,24,24,13,3,2,1,2,1,15,7,2,3,1,3,3,4,0,25.0,418.12,2.25,0,1.5,0.52,0.03571428571428571,1,0,0,0,0,1,0,0,0,1,0
38,2288,1,2,2,2,0,3,9,2,1,2,1,3,3,4,3,3,3,0,12.0,762.6666666666666,3.25,0,0.6666666666666666,0.6666666666666666,0.05,0,0,1,0,0,0,1,0,1,0,0
31,3929,8,7,4,2,1,0,12,1,1,0,2,3,3,4,3,3,4,1,23.0,491.125,3.25,1,4.0,0.4,0.6153846153846154,0,1,1,0,0,0,0,0,0,0,1
34,2311,2,9,3,2,0,3,27,2,1,1,2,4,3,2,4,3,3,0,15.0,231.1,3.25,0,1.5,0.5,0.125,0,0,1,0,0,0,0,0,0,0,1
41,3140,1,4,4,3,0,5,20,2,1,0,2,2,3,2,4,2,4,1,22.0,628.0,2.5,1,4.0,0.6,0.043478260869565216,0,0,0,0,0,0,0,1,0,1,0
50,3690,2,5,3,2,1,2,1,3,1,0,2,3,2,3,4,2,3,0,15.0,615.0,3.0,0,3.0,0.5,0.0625,0,1,1,0,0,0,1,0,0,0,1
53,4450,1,5,4,2,2,3,13,2,1,1,3,4,4,1,3,3,3,0,11.0,741.6666666666666,2.75,0,2.0,0.4,0.02857142857142857,1,0,1,0,1,0,0,0,0,0,1
33,2756,1,8,8,7,1,5,14,3,1,1,6,4,3,2,4,3,3,0,13.0,306.22222222222223,3.25,0,4.0,0.7777777777777778,0.06666666666666667,0,1,1,0,0,0,0,0,0,0,1
40,19033,1,21,20,8,1,2,4,1,1,9,9,4,3,3,2,3,3,0,14.0,865.1363636363636,3.0,0,2.0,0.38095238095238093,0.045454545454545456,0,1,1,0,1,0,0,0,0,0,1
55,18722,8,36,24,15,0,3,14,4,1,2,15,3,4,2,4,3,3,0,11.0,506.0,3.0,0,8.0,0.6,0.21621621621621623,0,0,1,0,1,0,0,0,0,0,1
34,9547,1,10,10,9,0,2,2,1,2,1,9,4,2,3,3,2,3,0,17.0,867.9090909090909,3.0,0,5.0,0.8181818181818182,0.0625,0,1,1,0,1,0,0,0,1,0,0
51,13734,3,21,7,7,0,6,3,3,1,1,0,4,3,2,3,3,3,0,18.0,624.2727272727273,3.0,0,3.5,0.875,0.09090909090909091,0,0,1,0,1,0,0,0,0,0,1
52,19999,0,34,33,18,1,5,1,4,1,11,9,3,2,3,1,3,3,0,14.0,571.4,2.5,0,2.75,0.5294117647058824,0.0,0,1,1,0,1,0,0,0,1,0,0
27,2279,1,7,7,7,0,2,9,3,1,0,3,4,3,2,4,2,3,0,16.0,284.875,3.0,0,7.0,0.875,0.1111111111111111,0,0,1,0,0,0,0,0,0,0,1
35,5916,3,8,1,0,0,1,23,2,1,0,1,2,2,3,1,3,3,1,13.0,657.3333333333334,2.25,0,1.0,0.0,0.17647058823529413,0,1,1,0,1,0,0,0,1,0,0
43,2089,4,7,5,4,3,3,7,3,0,2,2,4,4,4,4,4,3,0,14.0,261.125,4.0,0,1.6666666666666667,0.6666666666666666,0.16,1,0,1,0,0,0,0,0,0,0,1
45,16792,9,22,20,8,1,1,2,2,0,11,8,1,2,4,4,3,4,0,23.0,730.0869565217391,3.0,0,1.6666666666666667,0.38095238095238093,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,1
37,3564,1,8,8,7,1,3,21,3,1,1,7,2,4,1,1,2,3,1,12.0,396.0,1.5,1,4.0,0.7777777777777778,0.05263157894736842,0,1,1,0,0,0,0,0,1,0,0
35,4425,5,10,6,2,0,5,2,3,2,1,2,2,3,2,4,3,3,0,11.0,402.27272727272725,2.75,0,3.0,0.2857142857142857,0.29411764705882354,0,0,1,0,0,0,1,0,0,0,1
42,5265,2,11,5,3,1,5,21,2,0,0,2,3,3,3,2,3,3,0,16.0,438.75,2.75,0,5.0,0.5,0.08333333333333333,1,0,1,0,1,0,0,0,0,0,1
38,6553,9,14,1,0,0,3,2,4,1,0,0,4,3,3,2,3,3,0,14.0,436.8666666666667,3.0,0,1.0,0.0,0.45,0,1,1,0,1,0,0,0,1,0,0
38,6261,3,9,7,7,1,3,29,3,1,1,7,4,3,4,1,1,3,0,18.0,626.1,2.5,0,3.5,0.875,0.15,0,1,1,0,1,0,0,0,0,0,0
27,4298,5,6,2,2,1,1,1,1,2,2,0,3,2,1,3,3,3,0,19.0,614.0,2.5,0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0,1,1,0,1,0,0,0,0,0,0
49,6804,1,7,7,7,2,0,18,4,0,1,7,4,3,4,1,3,3,1,15.0,850.5,3.0,0,3.5,0.875,0.03225806451612903,1,0,1,0,1,0,0,0,1,0,0
34,3815,1,5,5,3,1,4,10,4,2,2,0,4,3,3,4,4,3,1,17.0,635.8333333333334,3.75,1,1.6666666666666667,0.5,0.0625,1,0,1,0,0,0,0,0,0,0,1
40,2741,8,15,7,2,1,2,19,2,1,3,7,3,3,4,3,4,3,1,15.0,171.3125,3.5,1,1.75,0.25,0.36363636363636365,0,1,1,0,0,0,1,0,0,0,1
38,6673,7,17,1,0,0,2,29,1,1,0,0,2,3,1,2,3,3,1,19.0,370.72222222222223,2.0,0,1.0,0.0,0.35,0,1,1,0,1,0,0,0,0,0,1
29,7639,1,10,10,4,3,3,27,3,1,1,9,2,3,4,4,2,4,0,22.0,694.4545454545455,3.0,0,5.0,0.36363636363636365,0.09090909090909091,0,1,0,0,0,1,0,0,0,1,0
22,2328,1,4,4,2,1,2,5,3,1,2,2,4,4,2,1,2,3,1,16.0,465.6,2.25,1,1.3333333333333333,0.4,0.25,1,0,1,0,0,0,0,0,1,0,0
36,2153,1,8,8,1,0,2,18,1,2,1,7,2,3,4,1,3,3,0,13.0,239.22222222222223,2.5,0,4.0,0.1111111111111111,0.05555555555555555,0,0,1,0,0,0,1,0,0,0,1
40,4876,9,5,3,2,1,5,9,5,0,0,2,4,2,4,4,1,3,0,14.0,812.6666666666666,3.25,0,3.0,0.5,0.4090909090909091,0,1,1,0,1,0,0,0,1,0,0
46,9396,7,17,4,2,1,3,1,4,1,0,3,4,3,1,3,3,3,0,16.0,522.0,2.75,0,4.0,0.4,0.25,1,0,1,0,1,0,0,0,0,0,1
32,10400,1,14,14,8,0,2,4,4,1,9,8,4,1,4,3,2,3,0,11.0,693.3333333333334,3.25,0,1.4,0.5333333333333333,0.07142857142857142,0,1,0,0,0,1,0,0,0,0,1
30,8474,1,12,11,8,0,2,1,1,0,5,8,3,2,3,3,3,4,0,22.0,651.8461538461538,3.0,0,1.8333333333333333,0.6666666666666666,0.08333333333333333,0,0,1,0,1,0,0,0,1,0,0
27,9981,1,7,7,7,0,2,20,3,2,0,7,4,3,3,4,3,3,0,14.0,1247.625,3.5,0,7.0,0.875,0.1111111111111111,0,0,0,0,0,1,0,0,1,0,0
51,12490,5,16,10,9,2,5,8,4,1,4,7,2,2,2,4,1,3,0,16.0,734.7058823529412,2.25,0,2.0,0.8181818181818182,0.15151515151515152,0,1,1,0,1,0,0,0,1,0,0
30,2657,5,8,5,2,0,5,3,3,1,0,4,4,3,1,3,3,3,1,11.0,295.22222222222223,2.75,1,5.0,0.3333333333333333,0.4166666666666667,0,0,1,0,0,0,0,0,0,0,0
41,13591,3,16,1,0,0,3,6,3,1,0,0,4,3,4,3,3,3,1,18.0,799.4705882352941,3.5,0,1.0,0.0,0.13043478260869565,0,0,0,0,1,0,0,0,1,0,0
30,6696,5,9,6,3,0,5,26,4,2,0,1,3,2,1,3,2,3,0,15.0,669.6,2.25,0,6.0,0.42857142857142855,0.4166666666666667,0,0,0,0,0,1,0,0,0,1,0
29,2058,0,7,6,2,0,1,1,3,1,1,5,3,3,3,4,2,3,0,14.0,257.25,3.0,0,3.0,0.2857142857142857,0.0,0,0,1,0,0,0,0,0,0,0,0
45,8865,6,23,19,7,0,2,6,3,0,12,8,4,2,4,4,3,3,0,12.0,369.375,3.75,0,1.4615384615384615,0.35,0.2222222222222222,0,0,0,0,0,1,0,0,0,0,1
54,5940,2,16,6,2,1,4,3,3,1,0,5,4,3,1,4,3,3,0,14.0,349.4117647058824,3.0,0,6.0,0.2857142857142857,0.05555555555555555,0,1,0,0,0,1,0,0,0,1,0
36,5914,8,16,13,11,0,3,5,2,1,3,7,4,3,2,4,4,3,0,16.0,347.88235294117646,3.5,0,3.25,0.7857142857142857,0.4444444444444444,0,0,1,0,0,0,1,0,1,0,0
33,2622,6,7,3,2,0,3,4,4,1,1,1,3,2,2,4,3,4,0,21.0,327.75,3.0,0,1.5,0.5,0.4,0,1,1,0,0,0,0,0,0,0,1
37,12185,1,10,10,8,3,1,11,3,2,0,7,2,3,4,3,3,3,1,14.0,1107.7272727272727,3.0,0,10.0,0.7272727272727273,0.05263157894736842,1,0,1,0,1,0,0,0,0,0,0
38,10609,0,17,16,10,2,6,3,3,1,5,13,1,3,3,3,2,3,0,12.0,589.3888888888889,2.25,0,2.6666666666666665,0.5882352941176471,0.0,1,0,0,0,0,1,0,0,1,0,0
31,4345,0,6,5,4,1,2,1,4,0,1,4,3,1,3,4,3,3,0,12.0,620.7142857142857,3.25,0,2.5,0.6666666666666666,0.0,0,1,1,0,1,0,0,0,0,0,1
59,2177,3,7,1,0,1,6,3,3,1,0,0,3,2,4,1,3,3,0,17.0,272.125,2.75,0,1.0,0.0,0.07317073170731707,0,1,1,0,0,0,0,0,1,0,0
37,2793,4,13,9,8,1,2,4,4,2,5,8,1,3,4,3,3,3,0,17.0,199.5,2.75,0,1.5,0.8,0.21052631578947367,1,0,0,0,0,0,0,1,0,1,0
29,7918,1,11,11,10,1,5,1,1,2,4,1,2,3,4,4,3,3,0,14.0,659.8333333333334,3.25,0,2.2,0.8333333333333334,0.09090909090909091,0,1,0,0,0,1,0,0,0,0,1
35,8789,1,10,10,7,0,3,1,3,2,0,8,3,3,3,1,4,3,0,14.0,799.0,2.75,0,10.0,0.6363636363636364,0.058823529411764705,0,0,0,0,0,1,0,0,0,1,0
29,2389,1,4,4,3,0,3,18,1,1,0,1,3,2,4,3,2,3,1,13.0,477.8,3.0,1,4.0,0.6,0.09090909090909091,0,0,1,0,0,0,0,0,0,0,1
52,3212,7,6,2,2,0,3,2,3,1,2,2,3,2,4,2,2,3,0,15.0,458.85714285714283,2.75,0,0.6666666666666666,0.6666666666666666,0.20588235294117646,0,0,1,0,0,0,1,0,1,0,0
42,19232,1,22,22,17,0,3,4,2,1,11,15,3,3,4,4,3,3,0,11.0,836.1739130434783,3.5,0,1.8333333333333333,0.7391304347826086,0.041666666666666664,0,1,1,0,1,0,0,0,0,0,0
59,2267,8,7,2,2,0,2,6,2,1,2,2,2,3,3,4,2,3,0,17.0,283.375,2.75,0,0.6666666666666666,0.6666666666666666,0.1951219512195122,0,1,0,1,1,0,0,0,0,0,1
50,19517,3,32,7,0,1,3,1,4,1,0,6,4,3,4,3,2,3,0,11.0,591.4242424242424,3.25,0,7.0,0.0,0.09375,1,0,0,0,1,0,0,0,0,0,1
33,2436,5,8,5,4,1,2,14,3,1,0,4,3,3,4,3,1,3,1,13.0,270.6666666666667,2.75,1,5.0,0.6666666666666666,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,1
43,16064,5,22,17,13,1,3,16,3,1,1,9,4,3,4,3,3,4,1,22.0,698.4347826086956,3.5,0,8.5,0.7222222222222222,0.2,0,1,0,0,1,0,0,0,0,1,0
33,2707,7,13,9,7,0,3,2,2,1,1,7,1,3,1,1,4,4,0,20.0,193.35714285714286,1.75,0,4.5,0.7,0.4666666666666667,0,1,1,0,0,0,1,0,1,0,0
52,19068,1,33,33,7,0,2,2,4,0,15,12,1,2,3,4,4,3,1,18.0,560.8235294117648,3.0,0,2.0625,0.20588235294117646,0.029411764705882353,0,0,0,0,1,0,0,0,1,0,0
32,3931,2,6,4,3,1,5,4,2,1,1,2,3,3,2,1,3,3,0,11.0,561.5714285714286,2.25,0,2.0,0.6,0.14285714285714285,0,1,0,0,0,0,0,1,1,0,0
32,3730,0,4,3,2,0,2,1,3,1,1,2,4,2,3,4,1,3,1,14.0,746.0,3.0,1,1.5,0.5,0.0,0,0,1,0,0,0,1,0,1,0,0
39,2232,7,7,3,2,3,1,1,4,1,1,2,3,3,3,3,3,3,0,14.0,279.0,3.0,0,1.5,0.5,0.3333333333333333,1,0,1,0,0,0,1,0,0,0,1
32,4465,0,4,3,2,0,2,26,4,0,2,2,3,3,4,1,3,3,0,18.0,893.0,2.75,0,1.0,0.5,0.0,0,1,0,0,0,1,0,0,0,1,0
41,3072,2,17,1,0,2,2,19,2,1,0,0,3,3,1,1,2,3,0,16.0,170.66666666666666,1.75,0,1.0,0.0,0.08695652173913043,1,0,1,0,0,0,0,0,1,0,0
40,3319,1,9,9,8,2,3,24,2,1,4,7,1,3,4,1,3,3,0,17.0,331.9,2.25,0,1.8,0.8,0.045454545454545456,1,0,1,0,0,0,0,0,0,0,0
45,19202,0,25,24,0,1,2,1,3,1,1,7,3,4,4,3,3,3,0,11.0,738.5384615384615,3.25,0,12.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0
31,13675,9,9,2,2,1,3,3,4,2,2,2,2,3,3,1,3,3,0,12.0,1367.5,2.25,0,0.6666666666666666,0.6666666666666666,0.6923076923076923,1,0,1,0,1,0,0,0,0,0,1
33,2911,1,2,2,2,1,2,5,4,1,0,2,3,2,4,3,2,3,0,13.0,970.3333333333334,3.0,0,2.0,0.6666666666666666,0.06666666666666667,0,1,1,0,0,0,0,0,1,0,0
34,5957,6,13,11,9,1,3,2,4,1,5,9,4,2,1,2,3,3,0,13.0,425.5,2.5,0,1.8333333333333333,0.75,0.375,0,1,1,0,1,0,0,0,1,0,0
37,3920,2,17,3,1,1,2,1,2,1,0,2,3,2,1,1,2,3,0,14.0,217.77777777777777,1.75,0,3.0,0.25,0.10526315789473684,0,1,1,0,0,0,0,0,0,0,1
45,6434,4,9,3,2,1,1,7,4,2,0,2,1,4,3,4,3,3,0,17.0,643.4,2.75,0,3.0,0.5,0.14814814814814814,0,1,1,0,1,0,0,0,1,0,0
37,10048,6,17,1,0,2,5,10,3,2,0,0,1,3,3,2,3,3,0,11.0,558.2222222222222,2.25,0,1.0,0.0,0.3157894736842105,1,0,1,0,1,0,0,0,0,0,1
39,10938,0,20,19,6,0,1,2,4,2,11,8,3,3,3,4,3,4,0,25.0,520.8571428571429,3.25,0,1.5833333333333333,0.3,0.0,0,0,1,0,1,0,0,0,0,0,0
29,2340,1,6,6,5,0,1,15,3,1,1,5,3,3,4,1,3,3,0,19.0,334.2857142857143,2.75,0,3.0,0.7142857142857143,0.09090909090909091,0,0,1,0,0,0,0,0,1,0,0
42,6545,3,10,3,2,0,1,17,2,1,0,2,4,4,1,3,3,3,1,13.0,595.0,2.75,0,3.0,0.5,0.125,0,0,1,0,0,0,0,0,1,0,0
29,6931,2,10,3,2,1,2,20,2,1,0,2,4,3,4,4,3,3,0,14.0,630.0909090909091,3.75,0,3.0,0.5,0.18181818181818182,1,0,0,0,0,1,0,0,0,1,0
25,4898,0,5,4,2,2,3,1,3,1,1,2,1,3,3,4,3,3,0,12.0,816.3333333333334,2.75,0,2.0,0.4,0.0,0,1,1,0,1,0,0,0,1,0,0
42,2593,0,10,9,6,1,4,2,3,1,7,8,4,2,1,3,3,3,1,11.0,235.72727272727272,2.75,1,1.125,0.6,0.0,1,0,1,0,0,0,1,0,0,0,1
40,19436,0,22,21,7,1,5,2,2,1,3,9,1,3,3,4,3,3,0,19.0,845.0434782608696,2.75,0,5.25,0.3181818181818182,0.0,1,0,1,0,1,0,0,0,0,0,1
51,2723,1,1,1,0,0,0,1,3,1,0,0,3,3,4,2,2,3,0,11.0,1361.5,2.75,0,1.0,0.0,0.030303030303030304,0,1,1,0,0,0,0,0,1,0,0
31,3479,0,6,5,4,0,2,29,2,2,1,4,3,2,2,2,4,3,0,11.0,497.0,2.75,0,2.5,0.6666666666666666,0.0,0,0,1,0,0,0,1,0,0,0,1
32,2794,1,5,5,1,0,3,7,3,2,0,3,2,4,2,3,1,4,0,20.0,465.6666666666667,2.0,0,5.0,0.16666666666666666,0.07142857142857142,0,1,1,0,0,0,1,0,1,0,0
38,5249,3,13,8,7,1,0,2,2,0,7,5,4,2,4,4,3,3,0,18.0,374.92857142857144,3.75,0,1.0,0.7777777777777778,0.15,0,1,0,0,0,1,0,0,1,0,0
32,2176,4,9,6,2,0,5,2,1,1,0,4,4,2,1,4,3,3,0,13.0,217.6,3.0,0,6.0,0.2857142857142857,0.2857142857142857,0,0,1,0,0,0,1,0,0,0,0
46,16872,3,28,7,7,1,2,2,3,1,7,7,3,1,2,2,2,3,1,12.0,581.7931034482758,2.25,0,0.875,0.875,0.10714285714285714,0,1,0,0,1,0,0,0,0,0,0
28,3485,2,5,0,0,0,5,2,4,1,0,0,1,3,3,3,1,3,0,11.0,580.8333333333334,2.0,0,0.0,0.0,0.2,0,0,1,0,0,0,1,0,1,0,0
29,6644,2,10,0,0,2,2,2,3,1,0,0,1,2,2,2,3,3,0,19.0,604.0,2.0,0,0.0,0.0,0.18181818181818182,0,1,0,0,0,1,0,0,0,0,1
31,5582,0,10,9,0,1,2,23,3,1,7,8,2,2,4,2,3,4,0,21.0,507.45454545454544,2.75,0,1.125,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1
25,4000,1,6,6,3,2,2,5,2,0,1,5,2,4,1,4,3,3,0,12.0,571.4285714285714,2.5,0,3.0,0.42857142857142855,0.14285714285714285,1,0,1,0,1,0,0,0,1,0,0
45,13496,0,21,20,7,0,2,20,2,1,4,10,3,3,4,2,3,3,1,14.0,613.4545454545455,3.0,0,4.0,0.3333333333333333,0.0,0,1,1,0,1,0,0,0,0,0,1
36,3210,0,16,15,13,1,4,6,3,1,10,11,4,3,4,3,3,3,0,11.0,188.8235294117647,3.5,0,1.3636363636363635,0.8125,0.0,0,1,1,0,0,0,1,0,1,0,0
55,19045,0,37,36,10,0,2,1,3,1,4,13,4,3,1,3,3,3,1,14.0,501.1842105263158,2.75,0,7.2,0.2702702702702703,0.0,0,0,1,0,1,0,0,0,0,0,1
47,11849,1,10,10,7,1,2,29,4,0,9,9,1,3,2,4,2,3,1,12.0,1077.1818181818182,2.25,0,1.0,0.6363636363636364,0.034482758620689655,0,1,1,0,1,0,0,0,1,0,0
